Quarter_Year,Recession,Unemployment_Rate,GDP_Growth,Inflation,Industrial_Production
Q1-2020,0,5.244797689,3.024433188,3.310903647,114.1842917
Q3-2022,0,4.372650822,2.331039448,2.193037359,113.9302185
Q3-2013,0,8.099902067,3.953223111,2.369051824,94.6448814
Q4-2020,1,7.768647492,0.072754822,3.066512912,108.0967782
Q2-2015,0,2.659089519,1.341573657,3.894379834,84.20169924
Q2-2015,0,7.73077265,3.285990145,2.57500293,92.57866028
Q3-2017,0,4.050276494,2.697981017,1.786183538,106.9241884
Q2-2024,0,3.537894514,2.125045779,1.539732945,101.574759
Q2-2021,0,8.215529979,4.778232224,0.514232792,102.1459204
Q1-2021,0,5.518754987,2.624524625,0.735583323,104.4828104
Q3-2018,0,6.051149011,0.151792322,1.419080386,95.86598635
Q4-2019,0,6.099590174,2.210394553,2.74266183,113.2365404
Q4-2020,0,4.691015426,3.692186163,2.260890583,107.6661808
Q3-2014,0,4.141392095,1.388230144,0.996157601,99.70180086
Q1-2020,0,4.386113818,3.651406205,1.258785923,110.0004542
Q4-2014,0,7.413299419,1.302773684,2.22528243,105.3014967
Q1-2013,1,9.126260753,0.664389418,4.249091274,88.83638959
Q3-2013,0,6.96937256,1.812919793,1.118432077,97.89053357
Q4-2018,1,8.109315396,-1.015256792,3.660066342,80.02177313
Q3-2018,0,3.866924634,1.98889025,1.643654448,94.62722813
Q4-2014,0,2.836675289,3.216943211,1.666865193,98.89425317
Q3-2024,1,8.995312919,2.517759698,1.66632373,87.23116822
Q1-2022,0,7.541147118,2.517800066,2.501196612,91.64116441
Q3-2013,1,7.696608734,-0.181982792,2.546625874,94.83631711
Q1-2021,0,5.770058853,1.812077697,1.718776458,95.32800485
Q4-2019,0,2.936576426,0.547184232,2.787462626,93.61792094
Q3-2024,0,4.166454984,1.931772338,2.829203614,105.9288483
Q4-2014,0,5.401905178,0.989196852,1.416145161,102.4719567
Q2-2021,0,2.407558871,0.235220843,2.237551636,99.404442
Q3-2021,1,8.848023483,-0.26439903,4.024983804,91.64452674
Q4-2020,0,3.74494929,1.84888575,1.853238517,87.91579167
Q4-2018,0,5.907138839,4.15188692,2.536323891,88.72544996
Q2-2016,0,4.751899037,1.473277334,1.745149757,96.69795169
Q4-2020,0,6.409158529,3.304440887,1.723068857,98.96643485
Q2-2024,1,9.454970956,0.026257091,2.50396877,99.61224902
Q3-2023,0,2.95643072,4.104559714,3.369595532,93.72261356
Q4-2016,1,7.740682507,-0.862446956,2.627886689,81.40975644
Q4-2013,1,6.1855407,1.440834182,2.587831026,105.5496497
Q1-2022,0,5.949436749,3.173136038,1.163696974,89.16760739
Q1-2018,0,8.836596379,3.867141556,2.067612718,110.1584487
Q2-2016,0,5.652857206,5.372988091,1.186439613,100.0868813
Q3-2020,0,7.508070323,2.352131904,1.429959972,92.21837265
Q4-2024,0,6.700359936,2.704971429,2.639165474,89.03927491
Q2-2017,0,4.222495985,2.065820693,2.358973129,98.13186183
Q3-2014,0,6.897973971,4.350771565,0.923746895,106.5262776
Q2-2015,0,4.282137963,5.625583327,2.579859201,99.86280625
Q3-2014,0,4.311938196,3.380998122,2.026230536,109.1730549
Q1-2021,0,4.687111511,0.567902506,2.909728989,108.8858439
Q3-2018,0,4.758202967,1.440268065,3.134391586,108.053661
Q1-2018,1,8.361971611,0.612326595,1.608599501,97.07899665
Q3-2017,0,3.993669896,1.12677236,2.611704289,94.66528255
Q4-2024,0,6.333654168,1.779360842,3.307849539,107.812914
Q3-2017,0,6.312116125,1.737270821,2.167719199,121.3108128
Q4-2021,0,5.514445299,2.407419472,2.550573642,109.7734696
Q1-2020,0,7.909417863,2.808052203,2.179975874,96.1228942
Q2-2017,0,6.931088973,0.232682267,2.783539795,94.20009898
Q2-2013,0,6.604593935,0.667073504,2.306792051,101.1392074
Q1-2013,0,5.099230062,0.695712221,0.382102106,107.707375
Q3-2024,0,5.527649207,0.839166837,1.903038346,101.7866083
Q1-2014,0,5.785711045,2.519208248,1.85135023,88.92807045
Q4-2017,0,5.01986206,2.733493671,2.571027444,107.5800684
Q3-2015,1,9.118967763,1.260773006,3.57968778,95.28275324
Q2-2023,1,6.056000745,0.915832726,3.233457635,81.42508237
Q2-2013,0,6.076648114,1.801291144,1.020099051,109.6082417
Q3-2013,0,6.562170825,2.775913934,2.244972544,101.2145711
Q3-2018,0,3.258321716,3.765073811,1.379241454,104.8738048
Q4-2015,0,5.907752975,2.227140779,1.515151172,105.0440224
Q4-2017,0,4.112709983,2.127497644,3.905673503,102.8805631
Q1-2014,0,4.450206226,1.366051258,1.457819597,96.00866
Q1-2022,0,6.966140791,1.534209022,0.748100166,104.9999029
Q2-2022,0,3.514048415,3.322689125,2.482858479,100.4606847
Q2-2020,0,3.511778317,2.495410611,2.56564013,103.2949718
Q1-2015,1,10.80597509,1.815637315,3.820147684,85.63626044
Q2-2021,1,8.084224728,-1.047324756,4.144492002,95.0727023
Q4-2023,1,9.263182018,0.27351956,3.328650074,88.2023121
Q3-2021,1,5.968038111,0.262335135,3.558049905,75.19563466
Q2-2018,0,2.722095096,2.392750694,2.75164789,105.3691683
Q4-2023,0,3.630583227,1.977397573,3.286875611,110.8034723
Q4-2018,0,4.277808835,3.220122246,0.991418816,104.1067512
Q1-2017,0,2.895070105,3.151208542,1.513366363,98.294611
Q2-2015,0,5.553944715,2.742386151,2.502345931,104.0842521
Q2-2020,1,9.675188922,0.462287971,3.212804886,80.33934231
Q2-2024,0,3.652785683,2.54378412,0.567545645,108.0278999
Q3-2018,0,3.772101951,0.530583113,1.541385932,108.9408366
Q4-2020,0,3.969827849,2.601248203,2.242147349,99.74886953
Q1-2017,0,3.252671302,2.177739509,2.010076357,101.3533641
Q1-2017,1,2.720240189,3.177039145,2.567015183,80.33635726
Q2-2016,0,4.872439541,3.260062761,3.875254441,105.9477358
Q1-2015,0,4.354343461,2.741810954,1.980086913,97.87665901
Q4-2022,1,7.780970111,0.387252268,2.881375936,69.1833779
Q2-2013,0,3.482294718,1.272258244,2.106371917,101.3105896
Q1-2024,0,6.215746249,1.768277645,2.169333383,99.0812827
Q1-2019,0,8.638087384,2.098253291,2.030181168,90.08194645
Q3-2022,1,7.156842607,0.064858288,1.414633983,102.9062602
Q1-2015,0,7.099544208,1.978297255,1.207836134,95.86754697
Q2-2018,1,8.888834724,-0.845179474,2.797856464,82.69593192
Q3-2023,1,8.285894547,-1.460911628,3.526284858,102.1215544
Q2-2024,0,4.483815895,2.530145306,1.76058256,104.2315187
Q4-2013,1,7.6265049,1.077115747,2.600778833,77.92724833
Q2-2019,1,11.39755162,1.29798274,4.183369976,93.56041268
Q1-2020,1,6.292135203,-0.847386396,4.530942228,81.64892981
Q1-2024,1,7.030061406,0.390711251,1.944529807,81.73934573
Q2-2021,0,6.873500312,1.251670748,2.077541482,86.89894783
Q3-2018,0,6.47557204,2.237123447,-0.136134851,107.0395955
Q1-2022,0,3.316121092,2.861886563,1.750863935,92.2595865
Q3-2015,0,4.726112183,2.189545327,3.507547383,90.36706145
Q2-2014,0,6.092011772,0.62578666,2.073557123,97.93941422
Q2-2017,1,9.555200818,-2.453973476,2.311918663,118.8178687
Q1-2018,1,10.50263743,0.871608109,1.739110101,96.34396476
Q2-2023,1,7.833681985,1.374746217,2.28475096,99.7462991
Q4-2021,1,9.210692041,0.980823088,2.924020788,78.27326829
Q1-2023,1,9.745080669,0.474445556,1.923974693,93.48569597
Q2-2022,0,7.369599616,2.163349017,2.263409134,100.153618
Q2-2021,0,4.367283231,3.386130293,2.435096527,93.1667218
Q1-2017,0,5.072286744,2.903272095,1.719833686,98.02385932
Q1-2022,1,7.627207671,-0.185736453,4.216719871,79.84677582
Q1-2019,0,3.18196735,3.117344454,1.656420752,101.5185142
Q2-2022,1,8.122832917,0.863189793,3.965689456,85.00498843
Q4-2015,0,3.913720601,4.506992905,0.889838441,93.79909859
Q3-2018,1,8.195684877,2.447401235,3.212348468,85.5136384
Q2-2023,1,12.31255693,0.824498674,3.342986944,95.1157011
Q2-2018,0,7.339906554,1.998783277,1.431523926,88.62868049
Q1-2018,1,12.26975663,1.179647263,3.548039821,84.23182552
Q3-2019,1,11.64153728,0.359388384,1.952755061,88.53215669
Q3-2020,1,12.03881834,-1.124466586,3.052104575,84.15507183
Q2-2014,1,9.170473935,-2.059467191,2.664189837,99.01694224
Q3-2019,1,8.199091282,-0.331955594,2.120586049,104.7084698
Q4-2022,1,7.542196756,-1.113984171,3.86683804,101.0557244
Q2-2021,0,7.094495911,2.324343248,2.47358652,106.5616319
Q4-2015,0,5.077439754,3.242222004,1.701315442,109.769856
Q1-2024,0,5.189197274,3.425503869,2.193628832,100.2388174
Q3-2014,0,4.176393368,4.300042822,1.264188041,94.34702304
Q2-2015,0,4.356239091,3.617675005,0.998143363,94.92457259
Q1-2024,1,8.074574035,-1.888214421,2.241909962,74.8015515
Q1-2017,1,7.533306444,1.189492999,3.103749956,83.07153509
Q2-2019,1,8.260440849,1.437967127,3.133265526,82.78691136
Q1-2018,0,7.266620293,4.520569692,1.64920665,98.29547027
Q4-2019,0,1.799546238,1.044563861,2.26852404,125.2241414
Q2-2024,0,2.688032183,2.270684078,1.267307591,92.74519056
Q2-2013,0,6.013414942,3.653168499,1.018992197,97.80665348
Q3-2023,0,7.04595181,1.10998836,1.717822217,121.5458157
Q1-2013,0,4.265160905,0.430102019,1.319959323,93.11909192
Q4-2021,1,6.018982458,0.117789796,2.372778172,80.12661857
Q2-2019,1,10.96957461,-1.152304086,3.585585208,91.50037904
Q1-2020,0,3.783402272,0.54225872,3.76240517,93.0884313
Q1-2018,0,4.458130486,3.975424531,0.756310101,110.9234714
Q3-2015,0,5.478567308,2.69717519,1.667285001,101.5050552
Q4-2022,0,4.000349942,1.875169199,2.139569111,89.06387873
Q3-2015,1,7.628813478,-1.470422674,1.840860413,88.47683385
Q4-2021,0,3.713299711,2.709479378,1.821792478,101.939018
Q3-2022,0,7.786892841,3.118500639,1.879914632,86.26787289
Q4-2022,0,6.739420383,2.891119207,2.383968721,104.4605694
Q3-2021,0,5.861776011,0.677304014,1.381814867,104.9936961
Q2-2021,0,1.720350161,3.072222477,1.548386824,86.5388297
Q3-2024,1,7.918051873,0.23146402,3.484423204,78.26354612
Q4-2018,0,5.786300313,2.087915115,2.335538898,96.49938561
Q2-2018,0,3.08280029,3.747532458,2.582378911,93.77928276
Q1-2014,0,5.3880652,1.477699128,0.596737158,105.9642175
Q1-2021,0,6.577238744,4.048701743,1.465337362,95.67259471
Q4-2021,1,10.03259528,0.553329229,4.482600283,86.18527697
Q3-2024,0,3.979745897,1.904596634,1.93284772,89.4150419
Q4-2017,0,5.019896965,2.117861812,1.899419833,109.485118
Q3-2017,0,6.095535397,3.69914186,1.934197469,92.40482049
Q3-2021,0,5.089178051,2.78469082,3.255995481,89.68213136
Q3-2023,0,6.881427334,3.274080792,1.403030252,100.5170785
Q1-2017,0,5.593522335,3.789603163,2.537169987,110.7364149
Q1-2024,0,6.129383998,1.868827521,2.211150448,104.5297466
Q3-2023,1,11.01052887,-0.129326633,2.215663123,83.38294431
Q2-2021,0,3.399975945,2.230652848,1.761109216,95.94896406
Q1-2015,1,9.842285886,1.85121516,2.216295925,78.01616928
Q2-2019,0,4.50146829,2.041053498,0.981402169,119.2479459
Q2-2013,1,9.27270111,0.643834999,3.981723639,107.9808663
Q1-2015,1,10.37841928,2.364008478,2.121079299,92.04091703
Q1-2015,0,4.717681307,4.042139529,2.599443381,99.87875453
Q4-2022,1,5.716404548,-0.424381433,2.150169704,75.9667699
Q1-2017,0,2.604637502,3.582371329,3.085930873,98.54147785
Q1-2013,1,8.378252864,1.256663535,2.898297027,103.3972995
Q1-2019,0,3.924180984,1.179236395,2.26852606,107.2930765
Q3-2023,0,5.999189702,2.367933117,1.546975388,95.49400163
Q4-2022,1,7.313914126,-1.997857499,0.83408486,99.07427764
Q2-2023,1,9.654739559,-2.979845502,1.203586624,105.628601
Q1-2019,0,5.995796135,2.324834171,0.481551156,100.3457928
Q3-2022,0,5.148777635,1.892691845,2.203059574,109.8186674
Q3-2021,1,9.686586281,-1.454285556,2.611012772,109.4783463
Q3-2013,1,9.503590314,0.943602546,3.160232749,108.201151
Q1-2022,0,4.287495142,-0.044734947,1.456649562,93.99581778
Q4-2023,0,5.116364465,2.549529927,0.262962161,104.4337704
Q4-2023,0,2.05358855,2.518477745,3.041535543,107.0338262
Q2-2020,0,6.596285466,3.314487464,2.791968844,99.81087618
Q2-2022,0,4.556072483,0.576184917,2.299126388,112.4363534
Q2-2021,1,4.15781687,3.519233714,3.707741927,93.69436635
Q4-2015,0,3.227242146,4.606962671,1.918727072,98.47167749
Q3-2017,0,6.306368073,1.572142278,2.212141563,86.8553634
Q1-2022,0,7.420704073,4.251686627,1.437092505,83.09945448
Q4-2023,0,5.030638278,3.528486535,1.143441374,96.49840081
Q1-2017,0,3.526922987,1.972689849,0.738654983,70.99214918
Q2-2015,0,2.868875465,1.771776393,1.397791114,112.4449975
Q3-2024,1,10.48952143,0.361684241,4.893651069,99.84461996
Q4-2015,1,9.920684058,4.258940308,1.509117286,101.7438716
Q4-2016,0,4.504790569,4.132143315,1.249871536,111.1286628
Q4-2018,1,9.121887396,-0.88864004,2.939490619,85.47942783
Q3-2017,1,10.14740147,-0.81318202,4.8230487,93.88448557
Q4-2014,0,5.966477741,3.516937853,1.160249398,96.28814147
Q3-2020,1,8.521676499,1.258883073,2.968894755,104.2619865
Q1-2018,0,3.286441264,1.351748587,2.537203954,74.48338983
Q1-2017,0,3.362145956,2.857046362,2.491952145,111.0884411
Q3-2018,1,8.270368047,-0.271672787,2.139228702,73.70014532
Q1-2022,0,3.96532182,2.682639738,1.332814811,97.93923992
Q4-2016,0,7.427138027,2.44238424,2.358320427,89.50417902
Q2-2014,0,4.244329067,3.721173367,1.756948162,98.6387617
Q4-2014,0,3.125500328,2.178067694,2.229993888,94.47206362
Q1-2019,0,3.209753839,2.641980981,1.864525759,96.1524328
Q2-2017,1,8.356589061,-2.606876941,2.849790739,91.95084007
Q1-2019,0,2.266813816,2.888383515,2.36385224,102.2476593
Q4-2015,0,4.909818929,1.565773927,0.441779913,109.9917568
Q3-2016,0,2.995685749,0.679437964,1.629585758,104.1835446
Q2-2019,0,6.73791555,3.854937073,2.266958038,84.10862395
Q1-2023,0,5.174843524,2.449876759,2.648462952,123.5154367
Q1-2024,1,11.28549063,-3.404922311,2.309830756,67.10608041
Q2-2019,0,4.657699131,1.559651726,0.524359943,103.1455148
Q3-2024,0,0.302384249,2.506002102,2.99929266,107.358858
Q4-2020,1,9.197254434,-0.021943755,3.857819246,93.80116876
Q2-2015,1,7.892509301,-1.201715202,3.394588387,84.10705883
Q4-2016,0,5.985361818,-1.538355104,1.628389787,114.8656193
Q3-2014,0,3.496124615,1.837705412,2.480251033,111.2322051
Q1-2017,0,4.935727917,3.785239978,1.636038838,99.78747422
Q3-2018,0,5.279691313,4.182873357,2.70080796,95.5093875
Q2-2019,0,4.643269074,1.771010844,3.437404513,91.82621018
Q1-2018,0,2.398455762,4.760000932,1.609896146,92.62424047
Q2-2018,1,12.3211421,-1.214216113,3.960875262,93.5378828
Q3-2014,1,11.07467926,-0.543714112,2.348240218,73.03436837
Q2-2016,0,5.630876071,3.569795348,2.821885024,99.93311069
Q3-2016,0,6.970828432,3.380866246,1.802779382,108.032321
Q3-2014,0,5.966288317,2.488457106,3.158263466,94.36996612
Q1-2015,0,3.98419568,1.157049026,1.777866527,99.77186547
Q4-2024,1,10.14295047,-0.415889441,2.077537811,94.85124904
Q4-2014,1,10.67986938,-0.051996446,2.249515797,92.17647
Q3-2018,0,4.041071274,1.205990366,1.821550849,97.99880758
Q1-2020,0,6.185022002,2.656843781,2.189077362,117.6066791
Q2-2017,1,8.998791761,-0.098695353,2.434331892,90.21905943
Q3-2020,0,5.3127173,1.106365803,2.196389246,86.70599868
Q2-2020,0,5.8994757,2.074140559,2.210497122,96.14478178
Q3-2022,0,7.052746552,-0.679323778,1.658049615,112.9814282
Q3-2021,0,4.031006022,2.907064575,2.262723328,112.197268
Q2-2017,1,9.199673114,1.545903431,2.050483761,75.77736617
Q2-2023,0,8.023589339,1.405827863,3.599851254,97.02349246
Q3-2022,0,4.735928756,1.556348828,2.239298711,94.72445572
Q1-2017,0,5.294835167,2.809466486,2.489859899,107.7910012
Q2-2016,1,11.02219038,-0.37414136,2.651131882,75.77077164
Q3-2020,0,5.956216208,3.427742027,1.423523031,115.5998609
Q4-2018,0,2.789029581,1.567984396,2.668800313,85.30117562
Q3-2021,0,3.806783522,1.707331195,2.263909059,98.59838734
Q4-2023,0,6.034368822,2.23516182,-0.090614831,87.9523542
Q1-2024,0,5.634507362,1.220653451,3.540518941,106.5683848
Q2-2021,0,5.2438698,2.209025135,2.590260099,79.41857606
Q3-2013,0,8.241836275,1.24027221,1.695149927,98.28597282
Q1-2022,0,4.073769266,3.001084261,2.48450594,98.08912676
Q3-2023,1,9.793919936,-1.827115341,3.123867955,78.47992666
Q4-2022,0,2.055334686,2.803471295,2.396227053,112.1861934
Q2-2019,0,6.740989833,4.247939485,1.303575307,117.0370064
Q3-2018,0,3.801721548,3.013869012,2.056924487,95.97131556
Q4-2023,1,11.20612467,0.79643792,3.432793504,90.84165368
Q3-2022,0,6.428045197,0.86363199,2.985527612,93.82716793
Q3-2016,1,10.54774448,1.272292747,2.585549195,73.84921979
Q4-2013,0,5.973913365,3.838873866,2.344954704,88.82321331
Q1-2020,0,4.465870064,2.31238568,1.271781022,89.08744139
Q2-2018,1,8.284185534,0.438627663,2.877907054,98.30463067
Q1-2019,0,3.861120728,1.523223814,2.693657267,104.3004714
Q1-2016,0,5.478740266,4.647252332,1.452654618,90.46889575
Q2-2017,1,8.109688018,1.716198277,2.91201219,78.06961824
Q1-2021,1,7.846554576,-0.790669442,1.901811509,82.05339139
Q4-2016,0,3.652450268,3.819123581,0.915666843,81.21472006
Q1-2024,0,5.45066909,4.10697841,1.311402141,105.1914916
Q2-2023,0,6.236345039,2.47454443,2.449857704,98.72748218
Q4-2023,1,4.991982695,-0.021766125,3.26857858,104.48668
Q2-2013,0,3.96711102,1.308299857,1.314056388,79.16473168
Q3-2021,0,5.252070754,3.348914241,3.743273474,108.4821144
Q2-2023,0,1.479025038,1.987509114,1.438579083,109.3695174
Q2-2021,0,7.610396651,1.937891264,2.499659601,110.6836747
Q2-2020,1,7.082574622,0.372868546,2.790489649,93.20335214
Q1-2016,0,3.592868722,1.518391137,2.198543644,109.2273966
Q1-2016,1,8.03321204,1.404422104,1.540908888,97.15984553
Q2-2017,0,5.206059258,3.661494148,3.016121649,92.51465615
Q4-2020,1,6.88014743,0.636348007,2.995646184,85.83923493
Q4-2020,0,6.470620499,1.478504066,2.735171863,95.72089695
Q3-2021,0,5.599559809,1.543290031,2.910942743,111.6380372
Q3-2022,0,3.74413716,1.490369564,3.370936181,112.7942178
Q2-2024,0,4.216392325,1.023163329,1.201318959,108.1454602
Q1-2020,0,2.724845455,2.887223144,1.424985309,100.6130401
Q1-2020,1,5.513635105,0.149932764,2.796344577,68.06822587
Q4-2023,1,9.355926089,-1.769457513,2.637453358,93.93432519
Q4-2016,0,3.759703166,1.523275717,3.057342827,107.8165467
Q4-2023,0,7.70642668,3.704294309,1.197441228,102.8485958
Q3-2024,0,5.1063848,1.5897106,1.696597475,104.7934279
Q2-2015,0,2.970764862,4.022853382,0.694802435,91.88296712
Q2-2020,1,5.433852954,-0.058364061,3.163657487,86.47502766
Q1-2019,1,11.14472053,-2.042630434,2.973843863,79.70998918
Q3-2022,0,4.885229596,3.063121363,2.706648728,98.44655954
Q4-2017,0,6.48799224,3.564731428,2.560801014,108.7704636
Q1-2014,0,4.45026803,1.470360036,0.68684667,104.3872924
Q1-2013,0,4.159651861,2.575888617,2.147940229,89.55635253
Q2-2020,0,6.679171057,2.882155406,1.127426732,118.320517
Q3-2013,0,3.712133934,2.614760623,2.112902681,101.7306295
Q1-2024,1,8.662207176,-1.168730297,2.075514482,78.60348794
Q2-2016,0,4.682324584,3.557944437,3.466886927,96.98922275
Q2-2020,1,9.05606292,-0.698560675,5.52873718,81.2648236
Q4-2013,0,7.727725981,1.773184152,1.804175243,102.2616135
Q2-2017,0,4.411733475,0.381900512,2.079166875,86.77214657
Q1-2022,0,4.179286792,0.393090526,0.17193771,102.9434373
Q1-2019,0,5.998712584,2.759084645,0.684566971,108.4007714
Q4-2024,1,7.919496468,0.464636225,2.816686181,91.64250348
Q1-2013,1,10.42381589,2.062420432,2.818083328,96.61612688
Q2-2024,1,10.3689202,0.48881697,3.588519775,99.18614946
Q3-2016,0,3.501320541,2.205875694,1.361578688,103.9234282
Q1-2015,0,2.625312771,3.638379876,2.242131182,110.4665527
Q3-2016,0,3.259134271,1.825784664,-0.023599702,97.60484084
Q4-2018,1,8.189692957,0.159236785,2.458583635,78.53318842
Q4-2013,0,6.202640847,2.285818088,2.373248775,103.6567757
Q4-2015,1,10.52196045,2.756171713,4.483133926,96.29128399
Q1-2022,1,10.12021877,-0.639529641,3.140566392,83.1985476
Q1-2022,1,7.831926707,0.485143656,3.756820316,102.5306019
Q3-2023,0,5.5137477,1.664757907,1.46450721,103.8159598
Q2-2014,0,3.695332951,2.141182033,2.354869154,109.2834892
Q3-2022,1,8.771723579,-0.219722274,3.054974579,79.94867714
Q2-2024,0,5.64804341,2.58647672,3.563760839,107.9090048
Q4-2018,1,10.75477859,2.564189898,2.663563514,98.04420271
Q3-2015,0,3.908696447,4.78240044,1.8641211,121.1195032
Q1-2016,0,4.74710422,3.287885797,2.619323806,105.1597148
Q2-2021,1,8.304876649,-0.593324066,3.342497283,92.03173805
Q1-2019,0,7.165269349,2.290447833,1.707652706,91.79925472
Q3-2014,0,4.087850361,2.812722557,2.327860266,103.1737251
Q4-2013,0,6.170677861,2.011692085,1.156177461,111.4577726
Q4-2014,0,3.931892305,2.167510029,2.18105803,96.53362636
Q4-2017,1,10.64761126,0.159910422,3.491955959,84.1565415
Q1-2020,0,4.377762938,3.426654605,1.661861483,120.0879139
Q1-2024,1,9.574152858,-0.120144057,3.124580549,90.47632234
Q2-2024,1,8.072623177,-0.632106376,2.820584204,100.2454339
Q2-2015,0,8.907954682,3.211401005,0.851296874,95.22148914
Q3-2023,1,9.582067357,2.31433906,3.275676883,83.3242753
Q2-2021,0,4.227415966,0.684461879,1.61984204,98.77190159
Q2-2019,0,5.959259769,1.975204487,2.445150575,105.7304411
Q1-2023,1,8.964194261,-1.119132361,3.263017771,105.7683716
Q3-2013,0,4.763795204,2.595899978,2.491836566,94.39195212
Q2-2014,0,3.357851204,0.311349796,0.62913494,111.2063026
Q1-2014,0,4.208001708,4.133304731,1.083168542,101.3834292
Q1-2014,0,6.322248422,2.556150115,1.326477284,98.24004456
Q3-2024,0,2.378826581,2.857760077,2.957643295,105.5947689
Q3-2018,1,9.626025947,0.693199712,2.86244706,105.9281314
Q1-2015,0,6.492295883,1.880160998,1.789190897,105.15548
Q3-2021,0,4.859755671,3.338385407,1.617924413,92.73447685
Q4-2017,0,8.260565209,2.506276023,2.476881469,101.4618734
Q2-2023,0,2.38302464,-0.001597922,1.528687905,105.6217753
Q3-2021,0,3.557948197,2.370203638,2.588480732,94.06721649
Q2-2017,0,1.528049297,2.16691323,1.828518631,102.8090883
Q1-2017,0,7.99053585,3.336090024,3.034419303,92.81675113
Q4-2018,0,3.582519274,5.741695707,1.24429541,106.3421363
Q3-2013,0,2.019618032,2.953222334,1.897620496,114.6456436
Q4-2020,0,4.082121028,5.043758257,1.264848723,99.19073988
Q3-2021,1,5.941728263,-1.444815829,4.546259165,98.91955707
Q2-2022,1,6.554871641,-1.453857561,3.392567832,102.8122139
Q1-2016,0,5.061843876,2.204279306,1.194122058,95.70986288
Q3-2024,1,8.973612919,1.324335636,2.538731804,98.97586487
Q1-2019,1,8.578580242,0.19911665,3.5663443,99.16816621
Q1-2015,0,5.037936049,0.56578428,0.545194944,116.368296
Q4-2013,0,4.127607165,2.527666226,1.857423689,97.21707475
Q2-2016,1,4.735519558,-1.821868093,2.388411579,80.61697663
Q1-2022,1,6.030735468,1.224981158,3.279162327,98.96349899
Q2-2021,0,4.453271329,3.272644372,2.080996879,102.288251
Q3-2015,1,9.768604695,-0.417164305,2.754366848,92.72770989
Q1-2023,0,4.342078218,3.046950476,1.787078882,94.80656626
Q3-2013,0,2.286009511,1.842209725,2.132466068,108.8415049
Q4-2019,1,8.110632004,0.136815425,4.609000748,81.86759977
Q1-2020,0,7.443957324,2.449994254,3.019108821,93.24694786
Q1-2015,0,4.82803023,2.097243371,1.729826462,98.67708797
Q3-2013,0,4.130704134,3.496815853,2.580012963,109.288822
Q1-2019,0,4.90925894,1.157003556,2.540809305,86.43600644
Q2-2021,1,6.72634639,-0.126510352,2.515809391,79.10341951
Q4-2015,0,3.246651306,2.865434943,1.97458526,91.80419394
Q2-2023,1,7.727542972,-1.587202731,3.73125424,105.5289131
Q1-2015,0,6.485482294,1.54669466,1.415727013,102.8253135
Q3-2016,0,4.779352472,1.187344926,1.807522849,89.5720829
Q4-2022,0,2.039352429,2.060287983,1.841855606,98.69049344
Q1-2019,1,8.067381242,-0.40736868,2.704081476,98.72357338
Q1-2014,0,8.101073256,1.385936255,1.752772779,119.9995081
Q3-2015,0,4.634152755,3.662954327,2.353746897,84.61632315
Q2-2021,0,4.733231337,3.769339083,2.021191801,89.25338941
Q4-2018,1,7.560491807,1.716387985,3.336940175,84.74830363
Q3-2016,1,10.24369107,-3.225843962,4.953082864,87.39814728
Q2-2022,1,8.04145945,1.665532143,2.279886091,91.38368046
Q4-2014,1,9.157335214,0.201098643,3.344985544,91.29924103
Q1-2014,0,4.01362918,2.556759416,2.406864827,120.2871383
Q4-2024,0,5.512687202,2.377751412,2.873549185,87.34273202
Q2-2019,0,4.930483631,0.914501559,2.347564072,101.5982299
Q2-2017,0,7.332667429,2.931709712,1.125719385,105.6097552
Q2-2014,0,5.614219079,4.434333216,1.470065726,85.48349948
Q1-2022,1,11.284635,0.500482615,2.642669099,108.8553367
Q4-2024,0,5.162935251,1.161883992,1.447312983,98.43179024
Q1-2016,1,7.500891562,-1.22338862,1.48134307,74.6119675
Q4-2019,1,8.186808201,-0.526286643,2.811370106,110.3742974
Q1-2014,0,3.842886198,1.607167813,1.35922964,106.812789
Q1-2016,0,5.797503176,3.343089753,1.192503585,94.57343431
Q1-2017,0,3.964462489,4.144502489,4.021401649,107.2500408
Q4-2022,0,5.168694562,3.063581783,2.252236345,103.8770921
Q1-2024,1,10.72646431,0.174559603,2.782681809,76.51394481
Q4-2020,0,7.375323365,2.340962049,2.735604714,85.61250097
Q1-2020,0,5.244290126,2.5853003,3.438631366,103.3674383
Q3-2013,1,8.368547534,-1.821992442,2.893669623,74.58414186
Q4-2022,1,10.50295763,0.223952006,4.004983285,102.8776566
Q2-2021,1,8.226855813,-1.168919161,2.708027199,77.75890821
Q4-2022,0,8.161705182,3.839402583,1.27495349,109.2065411
Q3-2019,0,4.135636696,2.064103451,2.727346499,114.2353153
Q1-2016,1,8.664940153,1.477548713,3.640859723,97.50916895
Q1-2024,0,7.18117963,0.732076821,2.636963518,63.11465775
Q1-2021,0,7.144187364,3.488511538,2.100467825,111.2032306
Q2-2014,0,5.021480597,4.135032844,1.376367699,95.63446002
Q4-2018,0,6.485625122,0.962107049,1.615553832,99.42409008
Q3-2017,0,4.664041495,2.363795669,2.924057339,92.56705669
Q4-2016,0,4.266981665,2.901863367,1.527309761,116.8211875
Q4-2022,0,3.18081639,2.960641432,2.14900214,101.7742092
Q4-2019,0,6.085822048,2.092536299,1.383283886,95.93880002
Q1-2021,0,6.243831397,1.880997618,1.84705599,113.3942507
